date,open,high,low,close,adjusted_close,volume
2023-01-03,115.65,115.65,110.32,110.92,108.376,4363887
2023-01-04,109.08,112.14,109.0,110.58,108.0438,3664596
2023-01-05,110.58,115.78,110.25,115.73,113.0757,4093558
2023-01-06,116.85,119.35,116.06,116.82,114.1407,3102813
2023-01-09,119.39,119.92,114.89,115.76,113.105,3716831
2023-01-10,115.73,116.89,114.04,116.5,113.8281,2752352
2023-01-11,118.31,118.77,117.17,117.6,114.9028,2977033
2023-01-12,118.45,121.83,118.45,121.01,118.2346,3091314
2023-01-13,121.12,122.89,120.24,121.93,119.1335,2780709
2023-01-17,122.83,125.3,121.29,121.77,118.9772,3746939
2023-01-18,122.83,125.85,121.01,121.31,118.5277,3709344
2023-01-19,120.47,123.66,120.22,123.23,120.4037,2475569
2023-01-20,123.26,126.15,122.534,125.72,122.8366,2882014
2023-01-23,126.24,128.825,126.081,126.88,123.97,3963352
2023-01-24,124.2,130.74,124.2,130.21,127.2236,3782202
2023-01-25,129.46,130.85,128.29,129.81,126.8328,3671645
2023-01-26,130.71,135.42,129.69,135.35,132.2457,4005337
2023-01-27,135.16,136.46,132.4,132.85,129.8031,3400601
2023-01-30,132.2,133.5,129.01,129.14,126.1782,4152328
2023-01-31,131.55,133.0,126.71,128.52,125.5724,5408672
2023-02-01,128.85,129.1,121.87,122.97,120.1497,5189881
2023-02-02,122.76,122.83,118.09,119.9,117.1501,6275745
2023-02-03,120.57,121.875,118.04,118.2,115.4891,3255123
2023-02-06,118.54,119.41,114.115,116.41,113.7401,4190064
2023-02-07,116.78,122.64,116.78,122.23,119.4266,5361908
2023-02-08,122.1,122.72,119.58,121.56,118.772,3005452
2023-02-09,121.5,122.31,119.75,120.74,117.9708,2788541
2023-02-10,122.58,127.08,122.58,126.79,123.8821,3467618
2023-02-13,126.12,127.86,125.14,127.81,124.8787,3499762
2023-02-14,126.87,129.355,126.55,128.64,125.6896,3174489
2023-02-15,126.44,127.42,125.27,127.11,124.923,3049842
2023-02-16,126.6,128.62,126.19,126.51,124.3334,2595050
2023-02-17,124.72,125.0,121.55,122.5,120.3924,3275855
2023-02-21,121.67,124.71,121.67,123.07,120.9526,3988081
2023-02-22,122.66,124.92,121.99,122.78,120.6675,3142874
2023-02-23,124.86,126.47,122.88,125.52,123.3604,2893662
2023-02-24,123.56,125.46,121.54,124.92,122.7707,3218737
2023-02-27,125.5,127.58,125.34,126.58,124.4022,3057628
2023-02-28,127.72,127.79,123.54,123.6,121.4734,5774574
2023-03-01,123.67,129.97,123.06,129.19,126.9673,4295291
2023-03-02,128.71,130.395,127.88,129.63,127.3997,3054078
2023-03-03,129.52,134.1355,128.78,133.5,131.2031,3651780
2023-03-06,132.21,133.24,130.64,131.92,129.6503,3271530
2023-03-07,131.56,132.68,129.3,130.21,127.9697,3592557
2023-03-08,130.0,131.76,125.63,127.87,125.67,3516743
2023-03-09,128.95,132.45,128.25,128.38,126.1712,3370852
2023-03-10,129.06,132.02,128.0334,128.55,126.3383,3746735
2023-03-13,124.97,126.42,121.87,123.78,121.6503,4107674
2023-03-14,124.71,130.74,124.29,127.78,125.5815,4528122
2023-03-15,123.38,124.5,119.59,122.69,120.5791,6669090
2023-03-16,120.27,125.98,119.46,125.16,123.0066,6170646
2023-03-17,125.2,125.73,122.89,123.66,121.5324,13118670
2023-03-20,123.64,127.3,123.46,126.25,124.0778,4830744
2023-03-21,128.54,130.04,126.71,128.29,126.0827,4607878
2023-03-22,128.26,130.75,126.91,126.98,124.7953,3225956
2023-03-23,127.33,130.5,124.98,126.15,123.9796,3236283
2023-03-24,123.32,125.51,120.58,124.7,122.5545,3856137
2023-03-27,126.3,129.93,125.89,128.91,126.6921,4107355
2023-03-28,127.05,132.71,127.0,131.57,129.3063,3913210
2023-03-29,134.01,135.13,132.995,134.08,131.7731,4418774
2023-03-30,135.02,135.27,133.0,133.94,131.6355,2936187
2023-03-31,134.19,134.9,132.86,134.83,132.5102,3143368
2023-04-03,137.23,138.83,132.93,135.64,133.3063,4745657
2023-04-04,134.28,134.47,124.9,125.82,123.6552,5256801
2023-04-05,125.5,133.4,125.06,132.71,130.4267,6391331
2023-04-06,132.95,133.05,128.38,128.68,126.466,3280091
2023-04-10,128.73,131.97,128.73,131.24,128.982,2765901
2023-04-11,131.99,133.34,131.09,132.19,129.9156,2582925
2023-04-12,131.69,132.09,130.0,130.22,127.9795,2411924
2023-04-13,129.46,131.1,127.7,130.48,128.2351,2495423
2023-04-14,130.47,131.78,129.44,130.78,128.5299,2402720
2023-04-17,130.21,130.66,127.62,129.3,127.0754,2875349
2023-04-18,128.15,129.665,127.355,129.06,126.8395,2960612
2023-04-19,127.94,128.4,124.71,126.39,124.2154,3835562
