date,open,high,low,close,adjusted_close,volume
2023-04-25,143.71,144.7,141.12,141.17,139.9153,1810300
2023-04-26,140.17,145.92,140.02,142.95,141.6794,2426300
2023-04-27,142.81,143.89,139.16,141.48,140.2225,1492600
2023-04-28,141.14,146.37,140.95,145.06,143.7707,1147400
2023-05-01,143.23,145.26,142.12,143.31,142.0362,1096200
2023-05-02,141.51,141.51,135.65,137.08,135.8616,1614000
2023-05-03,134.88,137.7,133.83,135.31,134.1074,2583400
2023-05-04,135.68,137.56,130.33,130.94,129.7762,2768300
2023-05-05,135.44,137.76,134.17,136.3,135.0886,1487300
2023-05-08,139.36,140.66,136.76,136.88,135.6634,1124900
2023-05-09,135.39,137.55,134.74,136.16,134.9498,1013800
2023-05-10,136.91,136.96,132.79,135.24,134.038,1299900
2023-05-11,133.18,134.16,130.88,132.53,131.3521,1577500
2023-05-12,133.88,134.34,131.63,132.79,131.6098,1442200
2023-05-15,133.88,135.12,132.59,134.64,133.4433,994900
2023-05-16,133.74,134.22,130.0,130.11,128.9536,1281400
2023-05-17,131.93,133.7,130.34,132.19,131.0151,1213300
2023-05-18,131.64,133.24,130.4,133.11,131.9269,1140400
2023-05-19,134.64,135.32,133.0,133.55,132.363,1571900
2023-05-22,133.6,134.96,132.85,133.08,131.8972,1507200
2023-05-23,133.9,134.83,131.23,131.96,130.7871,1621300
2023-05-24,133.06,134.31,131.68,133.11,131.9269,1544800
2023-05-25,130.5,131.45,127.97,129.11,127.9625,1276100
2023-05-26,130.89,130.89,128.15,130.2,129.0428,1451700
2023-05-30,127.57,128.83,126.39,127.89,126.7533,1696100
2023-05-31,125.92,126.81,124.27,126.67,125.5441,3165700
2023-06-01,126.93,131.33,126.26,129.05,127.903,1618800
2023-06-02,131.9,134.73,130.47,133.67,132.4819,1600400
2023-06-05,136.04,136.04,131.12,131.7,130.5294,1590100
2023-06-06,129.29,132.26,129.05,132.25,131.0746,1102700
2023-06-07,133.08,137.44,133.07,137.08,135.8616,1439800
2023-06-08,137.03,137.92,134.1,137.02,135.8022,1379200
2023-06-09,136.75,137.48,135.03,136.39,135.1778,1104500
2023-06-12,133.68,136.3,133.01,134.76,133.5622,1623800
2023-06-13,136.77,139.04,136.15,136.56,135.3462,1660300
2023-06-14,137.58,138.12,132.07,134.03,133.2657,1354200
2023-06-15,134.11,137.74,133.9,135.81,135.0355,1347400
2023-06-16,136.42,136.95,134.92,135.56,134.787,2570200
2023-06-20,134.55,134.55,130.82,132.36,131.6052,1277400
2023-06-21,132.6,135.13,132.02,133.08,132.3211,1608600
2023-06-22,131.65,133.76,130.86,133.65,132.8878,1733300
2023-06-23,131.71,132.35,130.6,131.61,130.8595,2586200
2023-06-26,131.8,135.29,131.54,134.99,134.2202,1364900
2023-06-27,134.98,135.02,132.74,132.87,132.1123,1946900
2023-06-28,133.7,134.13,131.57,133.55,132.7884,2037400
2023-06-29,133.77,134.49,132.74,133.86,133.0966,1823300
2023-06-30,135.44,136.99,133.9,135.95,135.1747,2452400
2023-07-03,136.45,138.62,135.96,137.41,136.6264,824800
2023-07-05,136.87,136.87,133.36,134.44,133.6733,2497200
2023-07-06,133.39,134.79,129.12,130.09,129.3481,2027200
2023-07-07,129.78,135.47,129.32,134.41,133.6435,2667800
2023-07-10,133.74,136.6,133.4,135.99,135.2145,1748500
2023-07-11,137.05,139.48,136.13,139.19,138.3963,1651400
2023-07-12,140.32,141.81,139.57,140.85,140.0468,1864100
2023-07-13,140.74,142.22,138.45,139.73,138.9332,1557000
2023-07-14,138.45,138.61,134.57,135.26,134.4887,1470800
2023-07-17,134.77,135.97,133.92,134.5,133.733,1484800
2023-07-18,133.84,138.01,133.75,136.65,135.8707,1925800
